DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IE,2018,787.532,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IE,2019,391.623,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IE,2020,445.757,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2009,85.403,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2010,90.126,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2011,90.730,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2012,92.641,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2013,97.595,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2014,86.743,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2015,93.004,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2016,96.872,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2017,97.303,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2018,112.570,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2019,106.207,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IS,2020,92.877,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2009,12368.336,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2010,13673.981,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2011,15331.374,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2012,15714.641,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2013,13536.181,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2014,13058.829,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2015,12299.680,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2016,10983.003,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2017,9341.797,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2018,8538.161,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2019,6480.370,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,IT,2020,5094.549,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2009,144.760,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2010,182.001,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2011,210.410,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2012,200.168,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2013,227.067,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2014,195.934,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2015,160.293,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2016,159.335,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2017,163.209,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2018,172.912,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2019,169.367,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LT,2020,134.591,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2009,66.908,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2010,65.576,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2011,59.128,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2012,54.824,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2013,52.562,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2014,52.088,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2015,49.215,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2016,50.930,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2017,47.116,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2018,41.760,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2019,45.757,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LU,2020,38.442,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2009,84.612,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2010,106.504,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2011,109.635,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2012,90.975,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2013,70.895,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2014,58.864,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2015,46.258,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2016,40.313,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2017,40.385,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2018,45.233,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2019,39.281,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,LV,2020,22.966,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2010,114.138,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2011,118.986,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2012,108.526,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2013,146.996,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2014,92.673,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2015,97.075,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2016,71.730,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2017,101.397,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2018,82.784,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2019,101.683,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MD,2020,77.531,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2009,206.281,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2010,419.716,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2011,424.336,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2012,381.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2013,367.802,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2014,358.563,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2015,378.361,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2016,308.296,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2017,314.093,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2018,356.401,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2019,368.408,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,ME,2020,382.947,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2009,1338.372,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2010,1304.849,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2011,1459.780,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2012,1397.659,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2013,1162.993,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2014,1083.575,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2015,948.274,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2016,880.256,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2017,972.347,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2018,840.246,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2019,1038.561,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MK,2020,758.418,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,MT,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2009,7461.870,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2010,7541.217,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2011,7439.357,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2012,8152.076,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2013,8124.700,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2014,9006.792,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2015,11072.387,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2016,10274.718,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2017,9215.706,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2018,8279.165,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2019,6423.872,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NL,2020,4110.084,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2009,561.211,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2010,763.139,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2011,846.178,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2012,816.456,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2013,775.182,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2014,850.024,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2015,820.897,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2016,757.636,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2017,847.705,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2018,823.223,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2019,801.166,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,NO,2020,823.727,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2009,51172.610,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2010,55222.218,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2011,54638.924,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2012,50261.754,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2013,53190.541,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2014,49272.847,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2015,48374.764,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2016,49536.845,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2017,49671.831,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2018,49250.079,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2019,43840.905,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PL,2020,40914.707,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2009,2861.156,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2010,1657.624,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2011,2208.385,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2012,2934.351,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2013,2650.161,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2014,2680.395,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2015,3258.283,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2016,2846.447,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2017,3227.148,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2018,2696.205,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2019,1248.145,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,PT,2020,565.735,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2009,7519.507,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2010,6948.709,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2011,8092.644,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2012,7560.015,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2013,5708.308,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2014,5727.532,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2015,5892.232,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2016,5277.933,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2017,5388.666,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2018,5046.953,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2019,4893.433,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RO,2020,3481.925,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2009,8018.740,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2010,7752.569,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2011,8758.448,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2012,7621.410,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2013,7909.813,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2014,6261.011,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2015,7739.946,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2016,7917.648,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2017,7872.652,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2018,7548.933,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2019,7506.634,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,RS,2020,7901.500,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2009,1583.081,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2010,2139.284,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2011,2159.931,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2012,1940.820,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2013,1986.522,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2014,1932.970,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2015,1980.216,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2016,1906.102,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2017,1910.165,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2018,2011.338,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2019,1857.815,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SE,2020,1453.487,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2009,1427.021,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2010,1453.379,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2011,1464.658,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2012,1392.884,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2013,1351.998,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2014,1048.665,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2015,1067.887,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2016,1147.378,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2017,1140.425,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2018,1131.466,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2019,1066.221,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SI,2020,1018.083,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2009,3872.845,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2010,3897.234,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2011,3703.541,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2012,3476.952,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2013,3450.677,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2014,3424.027,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2015,3279.036,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2016,3222.080,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2017,3376.789,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2018,3339.007,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2019,2729.946,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,SK,2020,2304.985,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2009,30391.843,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2010,31094.639,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2011,33100.442,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2012,34668.155,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2013,29819.980,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2014,33884.132,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2015,34597.909,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2016,37870.214,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2017,40091.015,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2018,40824.691,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2019,41823.118,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,C0000X0350-0370,KTOE,TR,2020,39694.515,
