from,to,year,coal_value,from_name,from_lat,from_lon,to_name,to_lat,to_lon
USA,BGR,2004,466.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
VNM,BGR,2004,63.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
UKR,BGR,2005,2075.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2005,1160.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
USA,BGR,2005,356.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
AUS,BGR,2005,267.0,Australia,22.01668395,30.63279925,Bulgaria,42.733883,25.48583
CAN,BGR,2005,267.0,Canada,56.130366,-106.346771,Bulgaria,42.733883,25.48583
UKR,BGR,2006,1544.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2006,1476.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
USA,BGR,2006,532.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
AUS,BGR,2006,156.0,Australia,22.01668395,30.63279925,Bulgaria,42.733883,25.48583
VNM,BGR,2006,106.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
UKR,BGR,2008,3321.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2008,1280.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
VNM,BGR,2008,371.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
USA,BGR,2008,343.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
TUR,BGR,2008,54.0,Turkey,38.963745,35.243322,Bulgaria,42.733883,25.48583
UKR,BGR,2009,1763.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2009,1014.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
VNM,BGR,2009,38.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
BIH,BGR,2009,16.0,Bosnia and Herzegovina,43.915886,17.679076,Bulgaria,42.733883,25.48583
ITA,BGR,2009,12.0,Italy,41.87194,12.56738,Bulgaria,42.733883,25.48583
UKR,BGR,2012,1748.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2012,734.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
TUR,BGR,2012,10.0,Turkey,38.963745,35.243322,Bulgaria,42.733883,25.48583
ZAF,BGR,2012,4.0,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
BIH,BGR,2012,3.0,Bosnia and Herzegovina,43.915886,17.679076,Bulgaria,42.733883,25.48583
RUS,BGR,2013,801.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
UKR,BGR,2013,773.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
USA,BGR,2013,17.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
KAZ,BGR,2013,15.0,Kazakhstan,48.82552167,55.91012779,Bulgaria,42.733883,25.48583
BIH,BGR,2013,5.0,Bosnia and Herzegovina,43.915886,17.679076,Bulgaria,42.733883,25.48583
RUS,BGR,2014,692.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
UKR,BGR,2014,642.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
ZAF,BGR,2014,41.0,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
VNM,BGR,2014,33.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
ITA,BGR,2014,24.0,Italy,41.87194,12.56738,Bulgaria,42.733883,25.48583
RUS,BGR,2015,882.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
UKR,BGR,2015,165.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
ZAF,BGR,2015,49.0,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
VNM,BGR,2015,30.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
KAZ,BGR,2015,10.0,Kazakhstan,48.82552167,55.91012779,Bulgaria,42.733883,25.48583
RUS,BGR,2019,606.893,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
HUN,BGR,2019,6.609,Hungary,47.162494,19.503304,Bulgaria,42.733883,25.48583
CHL,BGR,2019,3.359,Chile,-35.675147,-71.542969,Bulgaria,42.733883,25.48583
UKR,BGR,2019,1.977,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
GRC,BGR,2019,0.983,Greece,39.074208,21.824312,Bulgaria,42.733883,25.48583
RUS,BGR,2020,564.303,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
ZAF,BGR,2020,87.995,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
CHL,BGR,2020,2.954,Chile,-35.675147,-71.542969,Bulgaria,42.733883,25.48583
KAZ,BGR,2020,2.294,Kazakhstan,48.82552167,55.91012779,Bulgaria,42.733883,25.48583
HUN,BGR,2020,2.204,Hungary,47.162494,19.503304,Bulgaria,42.733883,25.48583
USA,BGR,1997,1500.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
UKR,BGR,1997,1090.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
VNM,BGR,1997,615.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
RUS,BGR,1997,333.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
IDN,BGR,1997,123.0,Indonesia,-0.789275,113.921327,Bulgaria,42.733883,25.48583
UKR,BGR,1999,743.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
USA,BGR,1999,629.0,USA,48.80463093,-16.35109482,Bulgaria,42.733883,25.48583
RUS,BGR,1999,434.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
VNM,BGR,1999,260.0,Viet Nam,14.058324,108.277199,Bulgaria,42.733883,25.48583
POL,BGR,1999,159.0,Poland,51.919438,19.145136,Bulgaria,42.733883,25.48583
RUS,BGR,2018,718.979,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
ZAF,BGR,2018,137.812,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
UKR,BGR,2018,37.2,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
GRC,BGR,2018,2.687,Greece,39.074208,21.824312,Bulgaria,42.733883,25.48583
CHN,BGR,2018,0.304,China,35.86166,104.195397,Bulgaria,42.733883,25.48583
RUS,BGR,2017,784.814,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
UKR,BGR,2017,103.067,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
ZAF,BGR,2017,66.581,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
GRC,BGR,2017,3.382,Greece,39.074208,21.824312,Bulgaria,42.733883,25.48583
EST,BGR,2017,1.679,Estonia,58.595272,25.013607,Bulgaria,42.733883,25.48583
RUS,BGR,2016,654.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
ZAF,BGR,2016,89.0,South Africa,-30.559482,22.937506,Bulgaria,42.733883,25.48583
UKR,BGR,2016,83.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
ITA,BGR,2016,29.0,Italy,41.87194,12.56738,Bulgaria,42.733883,25.48583
KAZ,BGR,2016,3.0,Kazakhstan,48.82552167,55.91012779,Bulgaria,42.733883,25.48583
UKR,BGR,2010,2023.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2010,721.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
ITA,BGR,2010,45.0,Italy,41.87194,12.56738,Bulgaria,42.733883,25.48583
ROU,BGR,2010,45.0,Romania,45.943161,24.96676,Bulgaria,42.733883,25.48583
GEO,BGR,2010,7.0,Georgia,42.315407,43.356892,Bulgaria,42.733883,25.48583
UKR,BGR,2011,2397.0,Ukraine,48.379433,31.16558,Bulgaria,42.733883,25.48583
RUS,BGR,2011,955.0,Russia,55.7558,37.6173,Bulgaria,42.733883,25.48583
KAZ,BGR,2011,8.0,Kazakhstan,48.82552167,55.91012779,Bulgaria,42.733883,25.48583
HUN,BGR,2011,2.0,Hungary,47.162494,19.503304,Bulgaria,42.733883,25.48583
USA,SWE,1991,1082.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,1991,609.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
POL,SWE,1991,504.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
ARM,SWE,1991,486.0,Armenia,40.069099,45.038189,Sweden,60.128161,18.643501
VEN,SWE,1991,284.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
USA,SWE,1992,1119.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,1992,597.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
POL,SWE,1992,486.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
RUS,SWE,1992,359.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
VEN,SWE,1992,280.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
AUS,SWE,2020,1133.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2020,488.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2020,307.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2020,68.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
COL,SWE,2020,61.0,Colombia,4.570868,-74.297333,Sweden,60.128161,18.643501
USA,SWE,1990,911.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,1990,743.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,1990,659.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1990,573.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
VEN,SWE,1990,375.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
USA,SWE,1993,889.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,1993,805.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,1993,681.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1993,461.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
VEN,SWE,1993,214.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
USA,SWE,1994,1042.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,1994,834.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,1994,637.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1994,287.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
CAN,SWE,1994,258.0,Canada,56.130366,-106.346771,Sweden,60.128161,18.643501
USA,SWE,1995,1091.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,1995,1070.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,1995,592.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1995,455.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
CAN,SWE,1995,205.0,Canada,56.130366,-106.346771,Sweden,60.128161,18.643501
POL,SWE,1996,1294.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,1996,941.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,1996,527.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1996,271.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
CHN,SWE,1996,147.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
POL,SWE,1997,1078.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,1997,929.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,1997,825.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,1997,241.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
CHN,SWE,1997,171.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
AUS,SWE,1998,869.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,1998,846.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,1998,807.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
VEN,SWE,1998,277.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
RUS,SWE,1998,180.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
AUS,SWE,1999,1015.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
POL,SWE,1999,915.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,1999,548.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,1999,185.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
CHN,SWE,1999,138.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
AUS,SWE,2000,1079.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
POL,SWE,2000,712.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,2000,599.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2000,271.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
VEN,SWE,2000,200.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
AUS,SWE,2001,1179.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2001,487.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,2001,300.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
VEN,SWE,2001,297.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
CHN,SWE,2001,243.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
AUS,SWE,2002,1092.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
CHN,SWE,2002,441.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
VEN,SWE,2002,380.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
POL,SWE,2002,374.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,2002,319.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,2003,1226.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
POL,SWE,2003,585.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
LVA,SWE,2003,465.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
USA,SWE,2003,346.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
VEN,SWE,2003,346.0,Venezuela,6.42375,-66.58973,Sweden,60.128161,18.643501
AUS,SWE,2004,1484.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2004,473.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2004,428.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,2004,412.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
CHN,SWE,2004,318.0,China,35.86166,104.195397,Sweden,60.128161,18.643501
AUS,SWE,2005,1378.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2005,847.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2005,492.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2005,168.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2005,156.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2006,1366.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2006,762.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2006,357.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,2006,270.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
LVA,SWE,2006,149.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
AUS,SWE,2007,1317.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2007,707.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2007,423.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
POL,SWE,2007,322.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
LVA,SWE,2007,297.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
AUS,SWE,2008,1139.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2008,764.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2008,572.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2008,230.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
JPN,SWE,2008,174.0,Japan,36.204824,138.252924,Sweden,60.128161,18.643501
AUS,SWE,2009,865.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2009,419.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2009,332.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2009,107.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
JPN,SWE,2009,80.0,Japan,36.204824,138.252924,Sweden,60.128161,18.643501
AUS,SWE,2010,1446.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2010,656.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2010,562.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2010,319.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2010,216.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2011,1098.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2011,693.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2011,636.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2011,311.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2011,255.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2012,675.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2012,524.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2012,502.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2012,290.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2012,225.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2013,1044.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2013,550.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2013,351.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2013,280.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
USA,SWE,2013,272.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
AUS,SWE,2014,1176.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2014,554.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2014,505.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2014,324.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2014,142.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2015,1216.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2015,548.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2015,520.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2015,256.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2015,120.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2016,1647.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2016,511.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2016,504.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2016,318.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
POL,SWE,2016,121.0,Poland,51.919438,19.145136,Sweden,60.128161,18.643501
AUS,SWE,2017,1009.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
USA,SWE,2017,520.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
RUS,SWE,2017,502.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
LVA,SWE,2017,346.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
CAN,SWE,2017,191.0,Canada,56.130366,-106.346771,Sweden,60.128161,18.643501
AUS,SWE,2018,1056.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2018,608.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2018,420.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2018,359.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
NLD,SWE,2018,128.0,Netherlands,52.132633,5.291266,Sweden,60.128161,18.643501
AUS,SWE,2019,1173.0,Australia,22.01668395,30.63279925,Sweden,60.128161,18.643501
RUS,SWE,2019,429.0,Russia,55.7558,37.6173,Sweden,60.128161,18.643501
USA,SWE,2019,347.0,USA,48.80463093,-16.35109482,Sweden,60.128161,18.643501
LVA,SWE,2019,327.0,Latvia,56.879635,24.603189,Sweden,60.128161,18.643501
FIN,SWE,2019,122.0,Finland,61.92411,25.748151,Sweden,60.128161,18.643501
COL,IRL,2015,2044.099,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
ZAF,IRL,2015,146.37,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
POL,IRL,2015,128.306,Poland,51.919438,19.145136,Ireland,52.41291,-8.24389
DEU,IRL,2015,45.447,Germany,48.91603664,10.16177296,Ireland,52.41291,-8.24389
AUS,IRL,2015,8.071,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
USA,IRL,1995,1032.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
COL,IRL,1995,955.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
POL,IRL,1995,304.0,Poland,51.919438,19.145136,Ireland,52.41291,-8.24389
ZAF,IRL,1995,226.0,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
AUS,IRL,1995,118.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
USA,IRL,1998,1006.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
COL,IRL,1998,992.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
POL,IRL,1998,243.0,Poland,51.919438,19.145136,Ireland,52.41291,-8.24389
ZAF,IRL,1998,213.0,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
AUS,IRL,1998,160.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
COL,IRL,2000,904.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
USA,IRL,2000,452.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
ZAF,IRL,2000,418.0,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
IDN,IRL,2000,327.0,Indonesia,-0.789275,113.921327,Ireland,52.41291,-8.24389
AUS,IRL,2000,292.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
COL,IRL,2001,797.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
IDN,IRL,2001,428.0,Indonesia,-0.789275,113.921327,Ireland,52.41291,-8.24389
AUS,IRL,2001,373.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
USA,IRL,2001,306.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
CZE,IRL,2001,275.0,Czechia,49.817492,15.472962,Ireland,52.41291,-8.24389
COL,IRL,2002,873.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
AUS,IRL,2002,513.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
IDN,IRL,2002,466.0,Indonesia,-0.789275,113.921327,Ireland,52.41291,-8.24389
USA,IRL,2002,334.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
ZAF,IRL,2002,301.0,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
ZAF,IRL,2003,808.0,South Africa,-30.559482,22.937506,Ireland,52.41291,-8.24389
AUS,IRL,2003,600.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
COL,IRL,2003,454.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
POL,IRL,2003,256.0,Poland,51.919438,19.145136,Ireland,52.41291,-8.24389
USA,IRL,2003,222.0,USA,48.80463093,-16.35109482,Ireland,52.41291,-8.24389
COL,IRL,2004,1244.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
AUS,IRL,2004,1224.0,Australia,22.01668395,30.63279925,Ireland,52.41291,-8.24389
POL,IRL,2004,268.0,Poland,51.919438,19.145136,Ireland,52.41291,-8.24389
DEU,IRL,2004,41.0,Germany,48.91603664,10.16177296,Ireland,52.41291,-8.24389
NLD,IRL,2004,38.0,Netherlands,52.132633,5.291266,Ireland,52.41291,-8.24389
COL,IRL,2005,1013.0,Colombia,4.570868,-74.297333,Ireland,52.41291,-8.24389
