country,year,product,value,siec,,,,
SRB,2015,Solid fossil fuels,324056.0591,C0000X0350-0370,,,,
SRB,2016,Solid fossil fuels,331496.0865,C0000X0350-0370,,,,
SRB,2017,Solid fossil fuels,329612.1939,C0000X0350-0370,,,,
SRB,2018,Solid fossil fuels,316058.7268,C0000X0350-0370,,,,
SRB,2019,Solid fossil fuels,314287.7523,C0000X0350-0370,,,,
SRB,2020,Solid fossil fuels,330820.002,C0000X0350-0370,,,,
SWE,2009,Solid fossil fuels,66280.43531,C0000X0350-0370,,,,
SWE,2010,Solid fossil fuels,89567.54251,C0000X0350-0370,,,,
SWE,2011,Solid fossil fuels,90431.99111,C0000X0350-0370,,,,
SWE,2012,Solid fossil fuels,81258.25176,C0000X0350-0370,,,,
SWE,2013,Solid fossil fuels,83171.7031,C0000X0350-0370,,,,
SWE,2014,Solid fossil fuels,80929.58796,C0000X0350-0370,,,,
SWE,2015,Solid fossil fuels,82907.68349,C0000X0350-0370,,,,
SWE,2016,Solid fossil fuels,79804.67854,C0000X0350-0370,,,,
SWE,2017,Solid fossil fuels,79974.78822,C0000X0350-0370,,,,
SWE,2018,Solid fossil fuels,84210.69938,C0000X0350-0370,,,,
SWE,2019,Solid fossil fuels,77782.99842,C0000X0350-0370,,,,
SWE,2020,Solid fossil fuels,60854.59372,C0000X0350-0370,,,,
SVN,2009,Solid fossil fuels,59746.51523,C0000X0350-0370,,,,
SVN,2010,Solid fossil fuels,60850.07197,C0000X0350-0370,,,,
SVN,2011,Solid fossil fuels,61322.30114,C0000X0350-0370,,,,
SVN,2012,Solid fossil fuels,58317.26731,C0000X0350-0370,,,,
SVN,2013,Solid fossil fuels,56605.45226,C0000X0350-0370,,,,
SVN,2014,Solid fossil fuels,43905.50622,C0000X0350-0370,,,,
SVN,2015,Solid fossil fuels,44710.29292,C0000X0350-0370,,,,
SVN,2016,Solid fossil fuels,48038.4221,C0000X0350-0370,,,,
SVN,2017,Solid fossil fuels,47747.3139,C0000X0350-0370,,,,
SVN,2018,Solid fossil fuels,47372.21849,C0000X0350-0370,,,,
SVN,2019,Solid fossil fuels,44640.54083,C0000X0350-0370,,,,
SVN,2020,Solid fossil fuels,42625.09904,C0000X0350-0370,,,,
SVK,2009,Solid fossil fuels,162148.2745,C0000X0350-0370,,,,
SVK,2010,Solid fossil fuels,163169.3931,C0000X0350-0370,,,,
SVK,2011,Solid fossil fuels,155059.8546,C0000X0350-0370,,,,
SVK,2012,Solid fossil fuels,145573.0263,C0000X0350-0370,,,,
SVK,2013,Solid fossil fuels,144472.9446,C0000X0350-0370,,,,
SVK,2014,Solid fossil fuels,143357.1624,C0000X0350-0370,,,,
SVK,2015,Solid fossil fuels,137286.6792,C0000X0350-0370,,,,
SVK,2016,Solid fossil fuels,134902.0454,C0000X0350-0370,,,,
SVK,2017,Solid fossil fuels,141379.4019,C0000X0350-0370,,,,
SVK,2018,Solid fossil fuels,139797.5451,C0000X0350-0370,,,,
SVK,2019,Solid fossil fuels,114297.3791,C0000X0350-0370,,,,
SVK,2020,Solid fossil fuels,96505.11198,C0000X0350-0370,,,,
TUR,2009,Solid fossil fuels,1272445.683,C0000X0350-0370,,,,
TUR,2010,Solid fossil fuels,1301870.346,C0000X0350-0370,,,,
TUR,2011,Solid fossil fuels,1385849.306,C0000X0350-0370,,,,
TUR,2012,Solid fossil fuels,1451486.314,C0000X0350-0370,,,,
TUR,2013,Solid fossil fuels,1248502.923,C0000X0350-0370,,,,
TUR,2014,Solid fossil fuels,1418660.839,C0000X0350-0370,,,,
TUR,2015,Solid fossil fuels,1448545.254,C0000X0350-0370,,,,
TUR,2016,Solid fossil fuels,1585550.12,C0000X0350-0370,,,,
TUR,2017,Solid fossil fuels,1678530.616,C0000X0350-0370,,,,
TUR,2018,Solid fossil fuels,1709248.163,C0000X0350-0370,,,,
TUR,2019,Solid fossil fuels,1751050.304,C0000X0350-0370,,,,
TUR,2020,Solid fossil fuels,1661929.954,C0000X0350-0370,,,,
UKR,2009,Solid fossil fuels,1496646.771,C0000X0350-0370,,,,
UKR,2010,Solid fossil fuels,1596465.065,C0000X0350-0370,,,,
UKR,2011,Solid fossil fuels,1732622.816,C0000X0350-0370,,,,
UKR,2012,Solid fossil fuels,1777243.804,C0000X0350-0370,,,,
UKR,2013,Solid fossil fuels,1737889.182,C0000X0350-0370,,,,
UKR,2014,Solid fossil fuels,1486689.807,C0000X0350-0370,,,,
UKR,2015,Solid fossil fuels,1255822.203,C0000X0350-0370,,,,
UKR,2016,Solid fossil fuels,1238825.093,C0000X0350-0370,,,,
UKR,2017,Solid fossil fuels,1073367.32,C0000X0350-0370,,,,
UKR,2018,Solid fossil fuels,1170512.552,C0000X0350-0370,,,,
UKR,2019,Solid fossil fuels,1087977.954,C0000X0350-0370,,,,
UKR,2020,Solid fossil fuels,953776.4442,C0000X0350-0370,,,,
GBR,2009,Solid fossil fuels,1220434.113,C0000X0350-0370,,,,
GBR,2010,Solid fossil fuels,1334495.189,C0000X0350-0370,,,,
GBR,2011,Solid fossil fuels,1293259.94,C0000X0350-0370,,,,
GBR,2012,Solid fossil fuels,1646497.619,C0000X0350-0370,,,,
GBR,2013,Solid fossil fuels,1546315.533,C0000X0350-0370,,,,
GBR,2014,Solid fossil fuels,1238793.733,C0000X0350-0370,,,,
GBR,2015,Solid fossil fuels,1032880.043,C0000X0350-0370,,,,
GBR,2016,Solid fossil fuels,529083.9063,C0000X0350-0370,,,,
GBR,2017,Solid fossil fuels,424775.0597,C0000X0350-0370,,,,
GBR,2018,Solid fossil fuels,342911.606,C0000X0350-0370,,,,
GBR,2019,Solid fossil fuels,245873.5981,C0000X0350-0370,,,,
KOS,2009,Solid fossil fuels,66365.55295,C0000X0350-0370,,,,
KOS,2010,Solid fossil fuels,70113.95312,C0000X0350-0370,,,,
KOS,2011,Solid fossil fuels,67947.53533,C0000X0350-0370,,,,
KOS,2012,Solid fossil fuels,64146.92576,C0000X0350-0370,,,,
KOS,2013,Solid fossil fuels,65128.18608,C0000X0350-0370,,,,
KOS,2014,Solid fossil fuels,56739.42986,C0000X0350-0370,,,,
KOS,2015,Solid fossil fuels,65214.14108,C0000X0350-0370,,,,
KOS,2016,Solid fossil fuels,70668.74599,C0000X0350-0370,,,,
KOS,2017,Solid fossil fuels,59369.07521,C0000X0350-0370,,,,
KOS,2018,Solid fossil fuels,60045.49462,C0000X0350-0370,,,,
KOS,2019,Solid fossil fuels,62996.18378,C0000X0350-0370,,,,
KOS,2020,Solid fossil fuels,64629.32886,C0000X0350-0370,,,,
ALB,2009,Manufactured gases,0,C0350-0370,,,,
ALB,2010,Manufactured gases,0,C0350-0370,,,,
ALB,2011,Manufactured gases,0,C0350-0370,,,,
ALB,2012,Manufactured gases,0,C0350-0370,,,,
ALB,2013,Manufactured gases,0,C0350-0370,,,,
ALB,2014,Manufactured gases,0,C0350-0370,,,,
ALB,2015,Manufactured gases,0,C0350-0370,,,,
ALB,2016,Manufactured gases,0,C0350-0370,,,,
ALB,2017,Manufactured gases,0,C0350-0370,,,,
ALB,2018,Manufactured gases,0,C0350-0370,,,,
ALB,2019,Manufactured gases,0,C0350-0370,,,,
ALB,2020,Manufactured gases,0,C0350-0370,,,,
AUT,2009,Manufactured gases,0,C0350-0370,,,,
AUT,2010,Manufactured gases,0,C0350-0370,,,,
AUT,2011,Manufactured gases,0,C0350-0370,,,,
AUT,2012,Manufactured gases,0,C0350-0370,,,,
AUT,2013,Manufactured gases,0,C0350-0370,,,,
AUT,2014,Manufactured gases,0,C0350-0370,,,,
AUT,2015,Manufactured gases,0,C0350-0370,,,,
AUT,2016,Manufactured gases,0,C0350-0370,,,,
AUT,2017,Manufactured gases,0,C0350-0370,,,,
AUT,2018,Manufactured gases,0,C0350-0370,,,,
AUT,2019,Manufactured gases,0,C0350-0370,,,,
AUT,2020,Manufactured gases,0,C0350-0370,,,,
BIH,2014,Manufactured gases,0,C0350-0370,,,,
BIH,2015,Manufactured gases,0,C0350-0370,,,,
BIH,2016,Manufactured gases,0,C0350-0370,,,,
BIH,2017,Manufactured gases,0,C0350-0370,,,,
BIH,2018,Manufactured gases,0,C0350-0370,,,,
BIH,2019,Manufactured gases,0,C0350-0370,,,,
BIH,2020,Manufactured gases,0,C0350-0370,,,,
BEL,2009,Manufactured gases,0,C0350-0370,,,,
BEL,2010,Manufactured gases,0,C0350-0370,,,,
BEL,2011,Manufactured gases,0,C0350-0370,,,,
BEL,2012,Manufactured gases,0,C0350-0370,,,,
BEL,2013,Manufactured gases,0,C0350-0370,,,,
BEL,2014,Manufactured gases,0,C0350-0370,,,,
BEL,2015,Manufactured gases,0,C0350-0370,,,,
BEL,2016,Manufactured gases,0,C0350-0370,,,,
BEL,2017,Manufactured gases,0,C0350-0370,,,,
BEL,2018,Manufactured gases,0,C0350-0370,,,,
BEL,2019,Manufactured gases,0,C0350-0370,,,,
BEL,2020,Manufactured gases,0,C0350-0370,,,,
BGR,2009,Manufactured gases,0,C0350-0370,,,,
BGR,2010,Manufactured gases,0,C0350-0370,,,,
BGR,2011,Manufactured gases,0,C0350-0370,,,,
BGR,2012,Manufactured gases,0,C0350-0370,,,,
BGR,2013,Manufactured gases,0,C0350-0370,,,,
BGR,2014,Manufactured gases,0,C0350-0370,,,,
BGR,2015,Manufactured gases,0,C0350-0370,,,,
BGR,2016,Manufactured gases,0,C0350-0370,,,,
BGR,2017,Manufactured gases,0,C0350-0370,,,,
BGR,2018,Manufactured gases,0,C0350-0370,,,,
BGR,2019,Manufactured gases,0,C0350-0370,,,,
BGR,2020,Manufactured gases,0,C0350-0370,,,,
CYP,2009,Manufactured gases,0,C0350-0370,,,,
CYP,2010,Manufactured gases,0,C0350-0370,,,,
CYP,2011,Manufactured gases,0,C0350-0370,,,,
CYP,2012,Manufactured gases,0,C0350-0370,,,,
CYP,2013,Manufactured gases,0,C0350-0370,,,,
CYP,2014,Manufactured gases,0,C0350-0370,,,,
CYP,2015,Manufactured gases,0,C0350-0370,,,,
CYP,2016,Manufactured gases,0,C0350-0370,,,,
CYP,2017,Manufactured gases,0,C0350-0370,,,,
CYP,2018,Manufactured gases,0,C0350-0370,,,,
CYP,2019,Manufactured gases,0,C0350-0370,,,,
CYP,2020,Manufactured gases,0,C0350-0370,,,,
CZE,2009,Manufactured gases,0,C0350-0370,,,,
CZE,2010,Manufactured gases,0,C0350-0370,,,,
CZE,2011,Manufactured gases,0,C0350-0370,,,,
CZE,2012,Manufactured gases,0,C0350-0370,,,,
CZE,2013,Manufactured gases,0,C0350-0370,,,,
CZE,2014,Manufactured gases,0,C0350-0370,,,,
CZE,2015,Manufactured gases,0,C0350-0370,,,,
CZE,2016,Manufactured gases,0,C0350-0370,,,,
CZE,2017,Manufactured gases,0,C0350-0370,,,,
CZE,2018,Manufactured gases,0,C0350-0370,,,,
CZE,2019,Manufactured gases,0,C0350-0370,,,,
CZE,2020,Manufactured gases,0,C0350-0370,,,,
DEU,2009,Manufactured gases,0,C0350-0370,,,,
DEU,2010,Manufactured gases,0,C0350-0370,,,,
DEU,2011,Manufactured gases,0,C0350-0370,,,,
DEU,2012,Manufactured gases,0,C0350-0370,,,,
DEU,2013,Manufactured gases,0,C0350-0370,,,,
DEU,2014,Manufactured gases,0,C0350-0370,,,,
DEU,2015,Manufactured gases,0,C0350-0370,,,,
DEU,2016,Manufactured gases,0,C0350-0370,,,,
DEU,2017,Manufactured gases,0,C0350-0370,,,,
DEU,2018,Manufactured gases,0,C0350-0370,,,,
DEU,2019,Manufactured gases,0,C0350-0370,,,,
DEU,2020,Manufactured gases,0,C0350-0370,,,,
DNK,2009,Manufactured gases,0,C0350-0370,,,,
DNK,2010,Manufactured gases,0,C0350-0370,,,,
DNK,2011,Manufactured gases,0,C0350-0370,,,,
DNK,2012,Manufactured gases,0,C0350-0370,,,,
DNK,2013,Manufactured gases,0,C0350-0370,,,,
DNK,2014,Manufactured gases,0,C0350-0370,,,,
DNK,2015,Manufactured gases,0,C0350-0370,,,,
DNK,2016,Manufactured gases,0,C0350-0370,,,,
DNK,2017,Manufactured gases,0,C0350-0370,,,,
DNK,2018,Manufactured gases,0,C0350-0370,,,,
DNK,2019,Manufactured gases,0,C0350-0370,,,,
DNK,2020,Manufactured gases,0,C0350-0370,,,,
EST,2009,Manufactured gases,0,C0350-0370,,,,
EST,2010,Manufactured gases,0,C0350-0370,,,,
EST,2011,Manufactured gases,0,C0350-0370,,,,
EST,2012,Manufactured gases,0,C0350-0370,,,,
EST,2013,Manufactured gases,0,C0350-0370,,,,
EST,2014,Manufactured gases,0,C0350-0370,,,,
EST,2015,Manufactured gases,0,C0350-0370,,,,
EST,2016,Manufactured gases,0,C0350-0370,,,,
EST,2017,Manufactured gases,0,C0350-0370,,,,
EST,2018,Manufactured gases,0,C0350-0370,,,,
EST,2019,Manufactured gases,0,C0350-0370,,,,
EST,2020,Manufactured gases,0,C0350-0370,,,,
GRC,2009,Manufactured gases,0,C0350-0370,,,,
GRC,2010,Manufactured gases,0,C0350-0370,,,,
GRC,2011,Manufactured gases,0,C0350-0370,,,,
GRC,2012,Manufactured gases,0,C0350-0370,,,,
GRC,2013,Manufactured gases,0,C0350-0370,,,,
GRC,2014,Manufactured gases,0,C0350-0370,,,,
GRC,2015,Manufactured gases,0,C0350-0370,,,,
GRC,2016,Manufactured gases,0,C0350-0370,,,,
GRC,2017,Manufactured gases,0,C0350-0370,,,,
GRC,2018,Manufactured gases,0,C0350-0370,,,,
GRC,2019,Manufactured gases,0,C0350-0370,,,,
GRC,2020,Manufactured gases,0,C0350-0370,,,,
ESP,2009,Manufactured gases,0,C0350-0370,,,,
ESP,2010,Manufactured gases,0,C0350-0370,,,,
ESP,2011,Manufactured gases,0,C0350-0370,,,,
ESP,2012,Manufactured gases,0,C0350-0370,,,,
ESP,2013,Manufactured gases,0,C0350-0370,,,,
ESP,2014,Manufactured gases,0,C0350-0370,,,,
ESP,2015,Manufactured gases,0,C0350-0370,,,,
ESP,2016,Manufactured gases,0,C0350-0370,,,,
ESP,2017,Manufactured gases,0,C0350-0370,,,,
ESP,2018,Manufactured gases,0,C0350-0370,,,,
ESP,2019,Manufactured gases,0,C0350-0370,,,,
ESP,2020,Manufactured gases,0,C0350-0370,,,,
FIN,2009,Manufactured gases,0,C0350-0370,,,,
FIN,2010,Manufactured gases,0,C0350-0370,,,,
FIN,2011,Manufactured gases,0,C0350-0370,,,,
FIN,2012,Manufactured gases,0,C0350-0370,,,,
FIN,2013,Manufactured gases,0,C0350-0370,,,,
FIN,2014,Manufactured gases,0,C0350-0370,,,,
FIN,2015,Manufactured gases,0,C0350-0370,,,,
FIN,2016,Manufactured gases,0,C0350-0370,,,,
FIN,2017,Manufactured gases,0,C0350-0370,,,,
FIN,2018,Manufactured gases,0,C0350-0370,,,,
FIN,2019,Manufactured gases,0,C0350-0370,,,,
FIN,2020,Manufactured gases,0,C0350-0370,,,,
FRA,2009,Manufactured gases,0,C0350-0370,,,,
FRA,2010,Manufactured gases,0,C0350-0370,,,,
FRA,2011,Manufactured gases,0,C0350-0370,,,,
FRA,2012,Manufactured gases,0,C0350-0370,,,,
FRA,2013,Manufactured gases,0,C0350-0370,,,,
FRA,2014,Manufactured gases,0,C0350-0370,,,,
FRA,2015,Manufactured gases,0,C0350-0370,,,,
FRA,2016,Manufactured gases,0,C0350-0370,,,,
FRA,2017,Manufactured gases,0,C0350-0370,,,,
FRA,2018,Manufactured gases,0,C0350-0370,,,,
FRA,2019,Manufactured gases,0,C0350-0370,,,,
FRA,2020,Manufactured gases,0,C0350-0370,,,,
GEO,2013,Manufactured gases,0,C0350-0370,,,,
GEO,2014,Manufactured gases,0,C0350-0370,,,,
GEO,2015,Manufactured gases,0,C0350-0370,,,,
GEO,2016,Manufactured gases,0,C0350-0370,,,,
GEO,2017,Manufactured gases,0,C0350-0370,,,,
GEO,2018,Manufactured gases,0,C0350-0370,,,,
GEO,2019,Manufactured gases,0,C0350-0370,,,,
GEO,2020,Manufactured gases,0,C0350-0370,,,,
HRV,2009,Manufactured gases,0,C0350-0370,,,,
HRV,2010,Manufactured gases,0,C0350-0370,,,,
HRV,2011,Manufactured gases,0,C0350-0370,,,,
HRV,2012,Manufactured gases,0,C0350-0370,,,,
HRV,2013,Manufactured gases,0,C0350-0370,,,,
HRV,2014,Manufactured gases,0,C0350-0370,,,,
HRV,2015,Manufactured gases,0,C0350-0370,,,,
HRV,2016,Manufactured gases,0,C0350-0370,,,,
HRV,2017,Manufactured gases,0,C0350-0370,,,,
HRV,2018,Manufactured gases,0,C0350-0370,,,,
HRV,2019,Manufactured gases,0,C0350-0370,,,,
HRV,2020,Manufactured gases,0,C0350-0370,,,,
HUN,2009,Manufactured gases,0,C0350-0370,,,,
HUN,2010,Manufactured gases,0,C0350-0370,,,,
HUN,2011,Manufactured gases,0,C0350-0370,,,,
HUN,2012,Manufactured gases,0,C0350-0370,,,,
HUN,2013,Manufactured gases,0,C0350-0370,,,,
HUN,2014,Manufactured gases,0,C0350-0370,,,,
HUN,2015,Manufactured gases,0,C0350-0370,,,,
HUN,2016,Manufactured gases,0,C0350-0370,,,,
HUN,2017,Manufactured gases,0,C0350-0370,,,,
HUN,2018,Manufactured gases,0,C0350-0370,,,,
HUN,2019,Manufactured gases,0,C0350-0370,,,,
HUN,2020,Manufactured gases,0,C0350-0370,,,,
IRL,2009,Manufactured gases,0,C0350-0370,,,,
IRL,2010,Manufactured gases,0,C0350-0370,,,,
IRL,2011,Manufactured gases,0,C0350-0370,,,,
IRL,2012,Manufactured gases,0,C0350-0370,,,,
IRL,2013,Manufactured gases,0,C0350-0370,,,,
IRL,2014,Manufactured gases,0,C0350-0370,,,,
IRL,2015,Manufactured gases,0,C0350-0370,,,,
IRL,2016,Manufactured gases,0,C0350-0370,,,,
IRL,2017,Manufactured gases,0,C0350-0370,,,,
IRL,2018,Manufactured gases,0,C0350-0370,,,,
IRL,2019,Manufactured gases,0,C0350-0370,,,,
IRL,2020,Manufactured gases,0,C0350-0370,,,,
ISL,2009,Manufactured gases,0,C0350-0370,,,,
ISL,2010,Manufactured gases,0,C0350-0370,,,,
ISL,2011,Manufactured gases,0,C0350-0370,,,,
ISL,2012,Manufactured gases,0,C0350-0370,,,,
ISL,2013,Manufactured gases,0,C0350-0370,,,,
ISL,2014,Manufactured gases,0,C0350-0370,,,,
ISL,2015,Manufactured gases,0,C0350-0370,,,,
ISL,2016,Manufactured gases,0,C0350-0370,,,,
ISL,2017,Manufactured gases,0,C0350-0370,,,,
ISL,2018,Manufactured gases,0,C0350-0370,,,,
ISL,2019,Manufactured gases,0,C0350-0370,,,,
ISL,2020,Manufactured gases,0,C0350-0370,,,,
ITA,2009,Manufactured gases,0,C0350-0370,,,,
ITA,2010,Manufactured gases,0,C0350-0370,,,,
ITA,2011,Manufactured gases,0,C0350-0370,,,,
ITA,2012,Manufactured gases,0,C0350-0370,,,,
ITA,2013,Manufactured gases,0,C0350-0370,,,,
ITA,2014,Manufactured gases,0,C0350-0370,,,,
ITA,2015,Manufactured gases,0,C0350-0370,,,,
ITA,2016,Manufactured gases,0,C0350-0370,,,,
ITA,2017,Manufactured gases,0,C0350-0370,,,,
ITA,2018,Manufactured gases,0,C0350-0370,,,,
ITA,2019,Manufactured gases,0,C0350-0370,,,,
ITA,2020,Manufactured gases,0,C0350-0370,,,,
LTU,2009,Manufactured gases,0,C0350-0370,,,,
LTU,2010,Manufactured gases,0,C0350-0370,,,,
LTU,2011,Manufactured gases,0,C0350-0370,,,,
LTU,2012,Manufactured gases,0,C0350-0370,,,,
LTU,2013,Manufactured gases,0,C0350-0370,,,,
LTU,2014,Manufactured gases,0,C0350-0370,,,,
LTU,2015,Manufactured gases,0,C0350-0370,,,,
LTU,2016,Manufactured gases,0,C0350-0370,,,,
LTU,2017,Manufactured gases,0,C0350-0370,,,,
LTU,2018,Manufactured gases,0,C0350-0370,,,,
LTU,2019,Manufactured gases,0,C0350-0370,,,,
LTU,2020,Manufactured gases,0,C0350-0370,,,,
LUX,2009,Manufactured gases,0,C0350-0370,,,,
LUX,2010,Manufactured gases,0,C0350-0370,,,,
LUX,2011,Manufactured gases,0,C0350-0370,,,,
LUX,2012,Manufactured gases,0,C0350-0370,,,,
LUX,2013,Manufactured gases,0,C0350-0370,,,,
LUX,2014,Manufactured gases,0,C0350-0370,,,,
LUX,2015,Manufactured gases,0,C0350-0370,,,,
LUX,2016,Manufactured gases,0,C0350-0370,,,,
LUX,2017,Manufactured gases,0,C0350-0370,,,,
LUX,2018,Manufactured gases,0,C0350-0370,,,,
LUX,2019,Manufactured gases,0,C0350-0370,,,,
LUX,2020,Manufactured gases,0,C0350-0370,,,,
LVA,2009,Manufactured gases,0,C0350-0370,,,,
LVA,2010,Manufactured gases,0,C0350-0370,,,,
LVA,2011,Manufactured gases,0,C0350-0370,,,,
LVA,2012,Manufactured gases,0,C0350-0370,,,,
LVA,2013,Manufactured gases,0,C0350-0370,,,,
LVA,2014,Manufactured gases,0,C0350-0370,,,,
LVA,2015,Manufactured gases,0,C0350-0370,,,,
LVA,2016,Manufactured gases,0,C0350-0370,,,,
LVA,2017,Manufactured gases,0,C0350-0370,,,,
LVA,2018,Manufactured gases,0,C0350-0370,,,,
LVA,2019,Manufactured gases,0,C0350-0370,,,,
LVA,2020,Manufactured gases,0,C0350-0370,,,,
MDA,2010,Manufactured gases,0,C0350-0370,,,,
MDA,2011,Manufactured gases,0,C0350-0370,,,,
MDA,2012,Manufactured gases,0,C0350-0370,,,,
MDA,2013,Manufactured gases,0,C0350-0370,,,,
MDA,2014,Manufactured gases,0,C0350-0370,,,,
MDA,2015,Manufactured gases,0,C0350-0370,,,,
MDA,2016,Manufactured gases,0,C0350-0370,,,,
MDA,2017,Manufactured gases,0,C0350-0370,,,,
MDA,2018,Manufactured gases,0,C0350-0370,,,,
MDA,2019,Manufactured gases,0,C0350-0370,,,,
MDA,2020,Manufactured gases,0,C0350-0370,,,,
MNE,2009,Manufactured gases,0,C0350-0370,,,,
MNE,2010,Manufactured gases,0,C0350-0370,,,,
MNE,2011,Manufactured gases,0,C0350-0370,,,,
MNE,2012,Manufactured gases,0,C0350-0370,,,,
MNE,2013,Manufactured gases,0,C0350-0370,,,,
MNE,2014,Manufactured gases,0,C0350-0370,,,,
MNE,2015,Manufactured gases,0,C0350-0370,,,,
MNE,2016,Manufactured gases,0,C0350-0370,,,,
MNE,2017,Manufactured gases,0,C0350-0370,,,,
MNE,2018,Manufactured gases,0,C0350-0370,,,,
MNE,2019,Manufactured gases,0,C0350-0370,,,,
MNE,2020,Manufactured gases,0,C0350-0370,,,,
MKD,2009,Manufactured gases,0,C0350-0370,,,,
MKD,2010,Manufactured gases,0,C0350-0370,,,,
MKD,2011,Manufactured gases,0,C0350-0370,,,,
MKD,2012,Manufactured gases,0,C0350-0370,,,,
MKD,2013,Manufactured gases,0,C0350-0370,,,,
MKD,2014,Manufactured gases,0,C0350-0370,,,,
MKD,2015,Manufactured gases,0,C0350-0370,,,,
MKD,2016,Manufactured gases,0,C0350-0370,,,,
MKD,2017,Manufactured gases,0,C0350-0370,,,,
MKD,2018,Manufactured gases,0,C0350-0370,,,,
MKD,2019,Manufactured gases,0,C0350-0370,,,,
MKD,2020,Manufactured gases,0,C0350-0370,,,,
MLT,2009,Manufactured gases,0,C0350-0370,,,,
MLT,2010,Manufactured gases,0,C0350-0370,,,,
MLT,2011,Manufactured gases,0,C0350-0370,,,,
MLT,2012,Manufactured gases,0,C0350-0370,,,,
MLT,2013,Manufactured gases,0,C0350-0370,,,,
MLT,2014,Manufactured gases,0,C0350-0370,,,,
MLT,2015,Manufactured gases,0,C0350-0370,,,,
MLT,2016,Manufactured gases,0,C0350-0370,,,,
MLT,2017,Manufactured gases,0,C0350-0370,,,,
MLT,2018,Manufactured gases,0,C0350-0370,,,,
MLT,2019,Manufactured gases,0,C0350-0370,,,,
MLT,2020,Manufactured gases,0,C0350-0370,,,,
NLD,2009,Manufactured gases,0,C0350-0370,,,,
NLD,2010,Manufactured gases,0,C0350-0370,,,,
NLD,2011,Manufactured gases,0,C0350-0370,,,,
NLD,2012,Manufactured gases,0,C0350-0370,,,,
NLD,2013,Manufactured gases,0,C0350-0370,,,,
NLD,2014,Manufactured gases,0,C0350-0370,,,,
NLD,2015,Manufactured gases,0,C0350-0370,,,,
NLD,2016,Manufactured gases,0,C0350-0370,,,,
NLD,2017,Manufactured gases,0,C0350-0370,,,,
NLD,2018,Manufactured gases,0,C0350-0370,,,,
NLD,2019,Manufactured gases,0,C0350-0370,,,,
NLD,2020,Manufactured gases,0,C0350-0370,,,,
NOR,2009,Manufactured gases,0,C0350-0370,,,,
NOR,2010,Manufactured gases,0,C0350-0370,,,,
NOR,2011,Manufactured gases,0,C0350-0370,,,,
NOR,2012,Manufactured gases,0,C0350-0370,,,,
NOR,2013,Manufactured gases,0,C0350-0370,,,,
NOR,2014,Manufactured gases,0,C0350-0370,,,,
NOR,2015,Manufactured gases,0,C0350-0370,,,,
NOR,2016,Manufactured gases,0,C0350-0370,,,,
NOR,2017,Manufactured gases,0,C0350-0370,,,,
NOR,2018,Manufactured gases,0,C0350-0370,,,,
NOR,2019,Manufactured gases,0,C0350-0370,,,,
NOR,2020,Manufactured gases,0,C0350-0370,,,,
POL,2009,Manufactured gases,0,C0350-0370,,,,
POL,2010,Manufactured gases,0,C0350-0370,,,,
POL,2011,Manufactured gases,0,C0350-0370,,,,
POL,2012,Manufactured gases,0,C0350-0370,,,,
POL,2013,Manufactured gases,0,C0350-0370,,,,
POL,2014,Manufactured gases,0,C0350-0370,,,,
POL,2015,Manufactured gases,0,C0350-0370,,,,
POL,2016,Manufactured gases,0,C0350-0370,,,,
POL,2017,Manufactured gases,0,C0350-0370,,,,
POL,2018,Manufactured gases,0,C0350-0370,,,,
POL,2019,Manufactured gases,0,C0350-0370,,,,
POL,2020,Manufactured gases,0,C0350-0370,,,,
PRT,2009,Manufactured gases,0,C0350-0370,,,,
PRT,2010,Manufactured gases,0,C0350-0370,,,,
PRT,2011,Manufactured gases,0,C0350-0370,,,,
PRT,2012,Manufactured gases,0,C0350-0370,,,,
PRT,2013,Manufactured gases,0,C0350-0370,,,,
PRT,2014,Manufactured gases,0,C0350-0370,,,,
PRT,2015,Manufactured gases,0,C0350-0370,,,,
PRT,2016,Manufactured gases,0,C0350-0370,,,,
PRT,2017,Manufactured gases,0,C0350-0370,,,,
PRT,2018,Manufactured gases,0,C0350-0370,,,,
PRT,2019,Manufactured gases,0,C0350-0370,,,,
PRT,2020,Manufactured gases,0,C0350-0370,,,,
ROU,2009,Manufactured gases,0,C0350-0370,,,,
ROU,2010,Manufactured gases,0,C0350-0370,,,,
ROU,2011,Manufactured gases,0,C0350-0370,,,,
ROU,2012,Manufactured gases,0,C0350-0370,,,,
ROU,2013,Manufactured gases,0,C0350-0370,,,,
ROU,2014,Manufactured gases,0,C0350-0370,,,,
ROU,2015,Manufactured gases,0,C0350-0370,,,,
ROU,2016,Manufactured gases,0,C0350-0370,,,,
ROU,2017,Manufactured gases,0,C0350-0370,,,,
ROU,2018,Manufactured gases,0,C0350-0370,,,,
ROU,2019,Manufactured gases,0,C0350-0370,,,,
ROU,2020,Manufactured gases,0,C0350-0370,,,,
SRB,2009,Manufactured gases,0,C0350-0370,,,,
SRB,2010,Manufactured gases,0,C0350-0370,,,,
SRB,2011,Manufactured gases,0,C0350-0370,,,,
SRB,2012,Manufactured gases,0,C0350-0370,,,,
SRB,2013,Manufactured gases,0,C0350-0370,,,,
